trade_date,rank_ic,top_return_5d,bottom_return_5d,long_short_5d
20260206,0.1496514731688842,0.012294831185478411,-0.0017643512912549517,0.014059182476733363
20260209,-0.02069320335223373,-0.0019177852891260566,-0.002563986405204376,0.0006462011160783194
20260210,-0.02316541682485244,0.006450032865628975,-0.003840192655687325,0.0102902255213163
20260211,-0.07718526468179025,0.009136915638844854,0.01605904986928359,-0.006922134230438734
20260212,-0.09324169406289569,0.011708271466448034,0.03606387929114823,-0.0243556078247002
20260213,-0.11583003960380164,-0.0035368469159095897,0.026493563349828813,-0.030030410265738404
20260224,-0.07792873670302562,-0.044062780774010164,-0.0023021650650528937,-0.04176061570895727
20260225,-0.11848565640165505,-0.05925373222598817,-0.01890379342268055,-0.04034993880330762
20260226,-0.06736068504552915,-0.04650452524532181,-0.01945359017181852,-0.02705093507350329
20260227,-0.011003516683698356,-0.0363366768432282,-0.014816087526392544,-0.021520589316835655
20260302,0.09215270085865171,-0.019584238430368495,-0.020404804611412496,0.000820566181044001
20260303,0.19692210287274503,0.03927465857596838,0.014948456652103662,0.02432620192386472
20260304,0.20230013690629556,0.045227734696806444,0.01688578432956625,0.028341950367240194
20260305,0.15534189051487085,0.019036501071185256,0.009847318981431045,0.009189182089754212
20260306,0.07491291042654796,-0.009761191708337077,-0.01631664235768346,0.006555450649346381
20260309,0.15294552889942528,0.004525375530867811,-0.01758101039886966,0.022106385929737474
20260310,0.20188871027318495,-0.039113844808979996,-0.05318056370258002,0.014066718893600026
20260311,0.23443489007854568,-0.029944284897882267,-0.036634866925872984,0.006690582027990718
20260312,0.1996088938556309,-0.0490112509098315,-0.04668343178112871,-0.0023278191287027933
20260313,0.07387268773324984,-0.06259734952427898,-0.05835116282159077,-0.004246186702688205
20260316,-0.05276218477519478,-0.11875942165281111,-0.09556205079784683,-0.02319737085496429
20260317,-0.04156136433256754,-0.05995009165942133,-0.038265943672305125,-0.021684147987116202
20260318,0.017330255685933348,-0.04651694229923058,-0.022010031710119712,-0.02450691058911087
20260319,0.0694625676995902,-0.03394915897803657,-0.03006848726724452,-0.003880671710792049
20260320,0.03526533431339289,-0.004308416770748179,0.010927418164955318,-0.015235834935703498
20260323,0.12708212486184764,0.06633007718728162,0.04653271374392394,0.019797363443357682
20260324,0.17920206965134772,0.002821879942507657,-0.015230594994641862,0.01805247493714952
20260325,0.21928750467173547,0.00907926777550772,-0.030010149562216322,0.039089417337724044
20260326,0.2446657004045576,0.023267139221894897,-0.031178654655512287,0.05444579387740718
20260327,0.13346052044392906,-0.020601373267571003,-0.06103080276112976,0.04042942949355875
20260330,0.17083275236921944,-0.00970723991898776,-0.040739568816641356,0.031032328897653595
20260331,-0.13030854368686806,0.040076523219697194,0.010939813866523625,0.02913670935317357
20260401,-0.11405877208064949,0.009709516093544432,0.0042778640842569176,0.005431652009287515
20260402,-0.11821958111999033,0.03366706341668601,0.011268877614690382,0.022398185801995627
20260403,-0.08652331146817566,0.05142842016640539,0.05017731519393818,0.0012511049724672138
20260407,-0.17595570995028817,0.0437491592684668,0.045223720696586596,-0.0014745614281197958
20260408,-0.09598881216181925,0.00025877913943497967,0.00828968127277875,-0.00803090213334377
20260409,-0.13034236803832522,0.018965155755234168,0.029911741889498678,-0.01094658613426451
20260410,-0.24630639180466626,0.006866671142006607,0.043607842499753975,-0.03674117135774737
20260413,-0.2521385528962302,0.009462109328441264,0.04292833711924538,-0.03346622779080412
20260414,-0.15752664821332715,0.006146702314241643,0.031054115928438184,-0.02490741361419654
20260415,-0.027045796238926247,0.05054331688555195,0.026965888983186994,0.023577427902364955
20260416,-0.00285790894496676,0.016065644699158506,0.004326515525707766,0.01173912917345074
20260417,0.011283853053417505,-0.018825305795237352,-0.0014529521568968865,-0.017372353638340464
20260420,-0.007025168080236948,-0.022099763999996865,-0.008381053477389079,-0.013718710522607785
20260421,-0.01848699657291982,-0.03156141313592428,-0.014469691632497311,-0.01709172150342697
20260422,0.003412141520760294,-0.020055036565690885,-0.0007478052796522648,-0.01930723128603862
20260423,-0.006524373962639427,-0.0009238596370637462,0.013916291056612854,-0.0148401506936766
20260424,-0.08674187663404315,0.01489822823953129,0.03911334679345693,-0.024215118553925642
20260427,-0.1441646264865132,0.01992102525805872,0.05043877472511021,-0.030517749467051488
20260428,-0.0791203162829674,0.050501619862715064,0.06547794614207345,-0.014976326279358382
20260429,-0.195144976268346,0.0332077873504892,0.06796899676132398,-0.03476120941083478
20260430,-0.20640050645787045,0.016684771135413307,0.053729316487932034,-0.03704454535251873
20260506,-0.19587947039776915,0.010286649021428914,0.04350807109513656,-0.033221422073707645
20260507,-0.14828975433426012,-0.01401380750332077,0.0062250788245076846,-0.020238886327828456
20260508,-0.17808461972752226,-0.02777664843663672,-0.004988198692592454,-0.022788449744044266
20260511,-0.10853851023435478,-0.012655464975991557,-0.02669558728592865,0.014040122309937092
20260512,-0.08518259595607672,0.0015516520594473133,-0.009851811984064355,0.011403464043511669
20260513,-0.07682186901743794,-0.00820710698988574,-0.02981229316286413,0.021605186172978387
20260514,-0.008396052718531973,-0.021153802033650512,-0.03998376141088779,0.018829959377237276
20260515,-0.013660513482312264,0.01294223559996037,-0.01803764754963061,0.030979883149590978
20260518,0.055106737569254424,0.03220271877268955,-0.013833016017252316,0.046035734789941864
20260519,0.007936527272447102,0.002085695874655742,-0.032409515133628636,0.03449521100828438
20260520,-0.08904963549816022,-0.030400488410989503,-0.03358215799622797,0.003181669585238467
20260521,-0.003805777658486555,0.02574912605634757,-0.015644295523124924,0.0413934215794725
20260522,-0.1483361407966232,-0.05112715293194823,-0.02512573697993246,-0.026001415952015768
