trade_date,rank_ic,top_return_5d,bottom_return_5d,long_short_5d
20260309,-0.1813162753525154,-0.019521766547777153,0.008811853316801775,-0.028333619864578927
20260310,-0.20579164503512745,-0.0539917241398087,-0.018754690167185152,-0.035237033972623545
20260311,-0.21986781814039624,-0.03849790768635542,-0.01204234814257593,-0.02645555954377949
20260312,-0.20982103572939487,-0.05122583183091261,-0.02596306650575096,-0.02526276532516165
20260313,-0.11621375247021892,-0.05843677761131169,-0.04547110229220605,-0.01296567531910564
20260316,0.07192801512616899,-0.08203444535710488,-0.10608709100235204,0.02405264564524716
20260317,0.004689088628725124,-0.0386528894302352,-0.0584245475476216,0.019771658117386404
20260318,0.04247168376560499,-0.029957457896831973,-0.05021966657274955,0.02026220867591758
20260319,0.014436091373266435,-0.031188723790337238,-0.04407361940546323,0.012884895615125989
20260320,0.08729511132742358,0.011224763288495785,-0.005552677087321334,0.016777440375817118
20260323,0.09368366883794203,0.048697491285075306,0.05132596864364133,-0.002628477358566021
20260324,-0.15247370528868923,-0.024778080269775175,0.013441280442431706,-0.038219360712206885
20260325,-0.22699101383812836,-0.035280984987384315,0.015170103767288971,-0.05045108875467329
20260326,-0.20124439754300708,-0.032639771411086066,0.009684841730920065,-0.04232461314200613
20260327,-0.07664818531834784,-0.056503209970701775,-0.028091954782540708,-0.028411255188161066
20260330,-0.14149395131889694,-0.03462909876100544,-0.016949287703827146,-0.017679811057178297
20260331,-0.22675176950825537,0.018637798994387986,0.03975173987295432,-0.021113940878566335
20260401,-0.08497185953208254,0.00801468189743734,0.007212672349867054,0.0008020095475702862
20260402,-0.17726348028522423,0.025398583334308097,0.03851832888099281,-0.013119745546684713
20260403,-0.11357579918491015,0.051953734919933506,0.060283588727113216,-0.00832985380717971
20260407,-0.1782076007445474,0.0393624796006046,0.05932230932247314,-0.019959829721868542
20260408,0.14028559175317587,0.031433924190914155,-0.0044075267084518885,0.035841450899366044
20260409,-0.0014825003961546038,0.04149727926343671,0.02630148271619653,0.015195796547240178
20260410,0.10266775985526191,0.041554370089822615,0.009506280227460539,0.03204808986236207
20260413,0.07909698531360766,0.04600457048746457,0.014389400576384314,0.03161516991108026
20260414,0.06535661989367413,0.03269111365136068,0.005608904624811557,0.027082209026549123
20260415,0.13970415529564262,0.06415558308577349,0.01060229041458694,0.053553292671186546
20260416,0.0936388401867764,0.022933029123390652,-0.011793066480275552,0.034726095603666206
20260417,-0.018794927105711286,0.0024734050047613833,-0.009389823368319658,0.011863228373081042
20260420,-0.016360876963201706,0.010330043440595588,-0.011499896697403112,0.021829940137998702
20260421,-0.016562231921925456,-0.0021444949952116256,-0.011758118523339257,0.009613623528127632
20260422,-0.1377312685025018,-0.012421863552658237,0.0070117478998042845,-0.019433611452462522
20260423,-0.10607638286163402,0.0137111753394229,0.01858080204859811,-0.004869626709175208
20260424,0.06517920898328904,0.05424734695866232,0.02288402658633452,0.031363320372327794
20260427,0.1782158104921642,0.06882436028613431,0.01882941931154962,0.04999494097458469
20260428,0.11396661216637075,0.08326119286508518,0.038838784707757916,0.044422408157327266
20260429,0.1421172622068042,0.10206782744613029,0.04194776890045683,0.060120058545673455
20260430,0.20611993622400282,0.09121102235125074,0.01882917620363497,0.07238184614761577
20260506,0.22524196253562956,0.08684090532624496,0.013823986899434917,0.07301691842681005
20260507,0.13621182182622046,0.03864307364436863,-0.009863324626124362,0.04850639827049299
20260508,0.1570070880094087,0.02068068796464845,-0.02556020092162898,0.046240888886277434
20260511,0.15217229516178654,0.006715588334799983,-0.03960263698138597,0.04631822531618595
20260512,0.0908366797701586,0.01935719797090716,-0.01853924384031528,0.03789644181122244
20260513,0.11184447748854288,0.01965488518015363,-0.03500522289660268,0.05466010807675631
20260514,-0.004882696484470543,-0.007140010178309716,-0.03738319387330114,0.030243183694991425
20260515,0.17852174109785107,0.04157839813349097,-0.023892549562340253,0.06547094769583123
20260518,0.14407722279918975,0.05209910879739181,-0.018999514002004527,0.07109862279939634
20260519,0.06731392208639009,0.013801518576819279,-0.034987121819183474,0.04878864039600275
20260520,-0.030470091690482485,-0.016843103378249936,-0.0398791483627914,0.02303604498454146
20260521,0.13594839191643798,0.05665658490298085,-0.019183544153317474,0.07584012905629833
20260522,-0.17043362272853246,-0.032767195818028366,-0.018570652241820404,-0.014196543576207962
