trade_date,rank_ic,top_return_5d,bottom_return_5d,long_short_5d
20260415,-0.08441331199436393,0.043554685585869106,0.044364194883996746,-0.0008095092981276406
20260416,-0.03195178482918685,0.008361387283753815,0.009780524306232262,-0.001419137022478447
20260417,0.05660455334903878,-0.010269609847302009,-0.01215076454647077,0.0018811546991687605
20260420,0.06135746607110326,-0.0060409865449569085,-0.02049379621894542,0.014452809673988511
20260421,0.04255383202663248,-0.017595474625277135,-0.02061127705323108,0.0030158024279539446
20260422,0.05014205830733592,-0.017863147498957198,-0.013627084901479404,-0.0042360625974777934
20260423,0.040358899976977954,0.00013676219764889455,-0.002607960672349709,0.0027447228699986038
20260424,-0.08700114737866066,0.016435697465395166,0.041147128341468144,-0.024711430876072978
20260427,-0.17767715965029177,0.02161185010039703,0.06367198291069057,-0.04206013281029354
20260428,-0.13167729169049208,0.04771988923787325,0.07844251816137697,-0.03072262892350372
20260429,-0.1683952289204533,0.036564987082537866,0.07741185141247442,-0.040846864329936554
20260430,-0.17577601817703256,0.019287791396159625,0.060859606925498064,-0.04157181552933844
20260506,-0.16623358221288914,0.011508001967008852,0.04433782728397789,-0.03282982531696904
20260507,-0.14309111099582322,-0.01558955682944387,0.010930711847677863,-0.026520268677121733
20260508,-0.16324184926822286,-0.03017511630058256,-0.004130424447395798,-0.026044691853186763
20260511,-0.061902711912334166,-0.018117263748308843,-0.020287099099736656,0.0021698353514278124
20260512,-0.051652619981443694,-0.0010568437813423112,-0.0033555989576029444,0.0022987551762606332
20260513,-0.0057207890818259735,-0.01249702521620133,-0.030956213627272335,0.018459188411071005
20260514,0.01353823893032401,-0.02439487686546943,-0.0434236675570358,0.019028790691566367
20260515,0.006133321436909747,0.008886396635430916,-0.012011968934254316,0.02089836556968523
20260518,0.09711907463659354,0.04136395466615171,-0.018012301089448127,0.059376255755599835
20260519,0.05698663767935048,0.010567121587352055,-0.035411982188787,0.045979103776139056
20260520,-0.06622550597829453,-0.025302917996467684,-0.03058632001808141,0.005283402021613728
20260521,0.008228677987193733,0.03364975968356652,-0.0041898768957462995,0.037839636579312816
20260522,-0.13504542776598327,-0.04723366686763864,-0.024331938677188532,-0.02290172819045011
