rebalance_date,factor,mean_ic,weight
20260415,factor_13,0.12770328680109524,0.09950352930510886
20260415,factor_14,-0.13818114376201066,-0.10766763982474699
20260415,factor_15,-0.05207664546009674,-0.04057695105155319
20260415,factor_16,-0.07851964243810962,-0.06118073965109645
20260415,factor_17,0.03413491728844444,0.026597159930805074
20260415,factor_18,-0.08381731233761038,-0.06530856490366659
20260415,factor_19,-0.02929761818909703,-0.022828045252972336
20260415,factor_20,0.057090377436439285,0.0444835382595473
20260422,factor_01,-0.10461843264673494,-0.09973056301304647
20260422,factor_02,0.05347866509734167,0.05098009255552058
20260422,factor_03,-0.09755592508359158,-0.09299802231503623
20260422,factor_04,0.033895000149946126,0.03231139449102539
20260422,factor_05,0.012497893165288656,0.011913980073281503
20260422,factor_06,-0.020102479222294377,-0.01916327285811289
20260422,factor_07,-0.03645061317715296,-0.03474760692127123
20260422,factor_08,0.027908027265011872,0.02660413849939234
20260422,factor_09,0.0369563869755207,0.03522975050144497
20260422,factor_10,-0.0942931507605438,-0.08988768781670897
20260422,factor_11,0.04528788724831921,0.04317199539967685
20260422,factor_12,0.053746454783882756,0.05123537086099864
20260422,factor_13,0.13645930256769773,0.13008379813333865
20260422,factor_14,-0.10641447371111588,-0.10144269138291126
20260422,factor_15,-0.007950522690550119,-0.007579066939895611
20260422,factor_16,-0.10268013312812442,-0.09788282263509906
20260422,factor_17,-0.020566895825105354,-0.019605991489038493
20260422,factor_18,-0.012382587943903093,-0.011804062018152955
20260422,factor_19,0.011444060425853608,0.010909383371089192
20260422,factor_20,-0.03432185755543563,-0.03271830872495876
20260429,factor_01,-0.04890990541920562,-0.09471660845617684
20260429,factor_02,0.01543743911628053,0.029895414104985193
20260429,factor_03,-0.030187052139258493,-0.058458816745076025
20260429,factor_04,0.014852244344224608,0.02876215360038284
20260429,factor_05,0.027066549940155515,0.0524157998460285
20260429,factor_06,-0.012446019681929198,-0.02410237278005975
20260429,factor_07,-0.007347436924209971,-0.014228698672428451
20260429,factor_08,0.0055098547839778165,0.010670124052611505
20260429,factor_09,-0.0049186366550315495,-0.009525199000075868
20260429,factor_10,-0.06474271063121355,-0.12537766983373178
20260429,factor_11,0.015157633327669855,0.0293535554549539
20260429,factor_12,0.036601882721451866,0.07088147410576137
20260429,factor_13,0.03371470750225098,0.06529030719514115
20260429,factor_14,-0.039104897309354805,-0.07572869371599206
20260429,factor_15,0.024236355039037427,0.04693497832314313
20260429,factor_16,-0.06996595561114773,-0.13549275890198523
20260429,factor_17,-0.030577560304453497,-0.05921505637925023
20260429,factor_18,0.0017665706127883106,0.0034210570559794064
20260429,factor_19,-0.02187221321240785,-0.04235669313104346
20260429,factor_20,-0.011965886017559714,-0.02317256864519311
20260511,factor_01,0.027125034783423,0.046665770558350576
20260511,factor_02,0.060869184525944545,0.10471903250415586
20260511,factor_03,0.00476439388675805,0.008196638778319096
20260511,factor_04,0.022265384800331585,0.03830525368102556
20260511,factor_05,-0.013510403771450328,-0.02324322927447372
20260511,factor_06,0.020519071484425905,0.03530090521940257
20260511,factor_07,-0.035664587507917477,-0.06135717321622795
20260511,factor_08,0.052694899208377076,0.09065603401756149
20260511,factor_09,0.057946723197573026,0.09969124504123311
20260511,factor_10,-0.0432290085137153,-0.07437096427241706
20260511,factor_11,-0.003818637949943661,-0.006569565120940777
20260511,factor_12,-0.0009006805496376725,-0.0015495261927349568
20260511,factor_13,-0.0201359940415651,-0.034641860753750975
20260511,factor_14,0.023475896207359504,0.04038781128987897
20260511,factor_15,0.019676056902923313,0.03385058726214097
20260511,factor_16,-0.0855288543137791,-0.14714340178338148
20260511,factor_17,0.002730843641398986,0.0046981293781837505
20260511,factor_18,0.05499984571590992,0.09462145215356085
20260511,factor_19,0.02816328736677137,0.04845197497146933
20260511,factor_20,0.003243118567615818,0.005579444530791046
20260518,factor_01,0.109132767297994,0.06383647595920118
20260518,factor_02,0.13279970532945068,0.07768029169006792
20260518,factor_03,0.08410966982088235,0.049199383910022036
20260518,factor_04,0.06996777652687668,0.040927178836954355
20260518,factor_05,-0.014552185016114192,-0.008512202447853596
20260518,factor_06,0.1092912116091831,0.06392915689007575
20260518,factor_07,-0.11367467894909204,-0.06649323653718998
20260518,factor_08,0.11040412510900605,0.06458014813344931
20260518,factor_09,0.09374215397424154,0.05483384052930914
20260518,factor_10,-0.05014431484464921,-0.029331578666290298
20260518,factor_11,0.052848291607738906,0.030913251631293423
20260518,factor_12,0.06010806223177419,0.035159805479278376
20260518,factor_13,-0.08490800993100538,-0.04966636757138175
20260518,factor_14,0.11345414573937933,0.06636423712401109
20260518,factor_15,0.08765635082381455,0.05127399103475862
20260518,factor_16,-0.13982222360490207,-0.08178806637738811
20260518,factor_17,-0.04681711750574565,-0.027385357030065564
20260518,factor_18,0.14012646486279037,0.08196603024860519
20260518,factor_19,0.04334386697804419,0.02535370256641143
20260518,factor_20,-0.052664420276169806,-0.03080569733639273
20260525,factor_01,0.1126524370966359,0.06318312302456464
20260525,factor_02,0.09660716175933375,0.05418384496429398
20260525,factor_03,0.10442666769687924,0.058569553950060825
20260525,factor_04,0.050686011126530726,0.028428150860907365
20260525,factor_05,-0.007797323040983073,-0.004373267313676412
20260525,factor_06,0.11496026443018133,0.06447750903247469
20260525,factor_07,-0.118252615439928,-0.06632408265529324
20260525,factor_08,0.08009718800885368,0.04492393253369051
20260525,factor_09,0.05835668140919963,0.032730382722389345
20260525,factor_10,-0.0674166893845604,-0.03781184934010401
20260525,factor_11,0.0834680780252522,0.04681455615531427
20260525,factor_12,0.09283973202993205,0.05207081499162686
20260525,factor_13,-0.1325863192122696,-0.0743633953606956
20260525,factor_14,0.14550862655110192,0.08161110127273272
20260525,factor_15,0.09100040781945938,0.05103919729326616
20260525,factor_16,-0.09901637736920417,-0.055535096390311206
20260525,factor_17,-0.08221676903558897,-0.046112737252205986
20260525,factor_18,0.13563225904706963,0.07607176489328284
20260525,factor_19,0.008961592967041774,0.005026268809852338
20260525,factor_20,-0.10046818974410139,-0.05634937118325713
